"species","hyp.ref","prob"
"Aepyceros melampus","Cathemeral",0.755834476386183
"Aepyceros melampus","Cathemeral",0.0159078793988008
"Aepyceros melampus","Cathemeral",0.00304973302699321
"Aepyceros melampus","Cathemeral",0.0353257653462231
"Aepyceros melampus","Cathemeral",0.956702905079529
"Aepyceros melampus","Cathemeral",0.0383195559744183
"Aepyceros melampus","Cathemeral",0.410961040267748
"Aepyceros melampus","Cathemeral",0.0984054973394625
"Aepyceros melampus","Cathemeral",0.0119377733467745
"Aepyceros melampus","Cathemeral",0.00112422646875374
"Aepyceros melampus","Cathemeral",0.173756013325043
"Aepyceros melampus","Cathemeral",0.000302401487126129
"Aepyceros melampus","Cathemeral",0.0323045538353798
"Aepyceros melampus","Cathemeral",0.121476034143931
"Aepyceros melampus","Cathemeral",0.456267593027966
"Aepyceros melampus","Cathemeral",0.128032714852484
"Aepyceros melampus","Cathemeral",0.793260955039122
"Aepyceros melampus","Cathemeral",0.427605491873639
"Aepyceros melampus","Cathemeral",0.89037964222953
"Aepyceros melampus","Cathemeral",0.00559230200204063
"Aepyceros melampus","Cathemeral",0.792337758541502
"Aepyceros melampus","Cathemeral",0
"Aepyceros melampus","Cathemeral",0.425196384016975
"Aepyceros melampus","Cathemeral",0.627218113978034
"Aepyceros melampus","Cathemeral",0.126879476266638
"Aepyceros melampus","Cathemeral",0.899639730476352
"Aepyceros melampus","Cathemeral",0.903419100714556
"Aepyceros melampus","Cathemeral",0.930353846953769
"Aepyceros melampus","Cathemeral",0.430682782549275
"Aepyceros melampus","Cathemeral",0.0115592199971509
"Aepyceros melampus","Cathemeral",0
"Aepyceros melampus","Cathemeral",0.000476848923873714
"Aepyceros melampus","Cathemeral",0.0166310326788431
"Aepyceros melampus","Cathemeral",0.0324076811261493
"Aepyceros melampus","Cathemeral",0.000157239095486755
"Aepyceros melampus","Cathemeral",0
"Aepyceros melampus","Cathemeral",0.965343460432897
"Aepyceros melampus","Cathemeral",0.00133742092495476
"Aepyceros melampus","Cathemeral",0
"Aepyceros melampus","Cathemeral",0.225887814484771
"Alcelaphus buselaphus","Diurnal",0.867752753146565
"Alcelaphus buselaphus","Diurnal",0.019929871450045
"Alcelaphus buselaphus","Diurnal",0.173352660791375
"Alcelaphus buselaphus","Diurnal",0.986561702501611
"Alcelaphus buselaphus","Diurnal",0.980104562227864
"Alcelaphus buselaphus","Diurnal",0.999046111385506
"Alcelaphus buselaphus","Diurnal",0.966996017405452
