"species","hyp.ref","prob"
"Alces alces","Cathemeral",0.996558022940864
"Alces alces","Cathemeral",0.998916782407452
"Alces alces","Cathemeral",0.362837434748028
"Alces alces","Cathemeral",0.910961593383422
"Alces alces","Cathemeral",0.509107060318928
"Alces alces","Cathemeral",0.566580246841575
"Alces alces","Cathemeral",0.855839364737408
"Alces alces","Cathemeral",0.930841654286011
"Alces alces","Cathemeral",0.984794041254109
"Alces alces","Cathemeral",0.893383396444665
"Alces alces","Cathemeral",0.965065809424586
"Alces alces","Cathemeral",0.260047190455441
"Alces alces","Cathemeral",0.787964569515598
"Alces alces","Cathemeral",1
"Alces alces","Cathemeral",0.708149201692577
"Alces alces","Cathemeral",0.921453509353409
"Alces alces","Cathemeral",0.905552261252893
"Alces alces","Cathemeral",0.970641818357272
"Alces alces","Cathemeral",0.676821158004794
"Alces alces","Cathemeral",0.998694663767164
"Alces alces","Cathemeral",0.940237823473414
"Alces alces","Cathemeral",0.436451320041129
"Alces alces","Cathemeral",0.610524429797088
"Alces alces","Cathemeral",0.987701541448905
"Alces alces","Cathemeral",0.518734772450813
"Alces alces","Cathemeral",0.554209577845704
"Alces alces","Cathemeral",0.999246083738769
"Alces alces","Cathemeral",0.999861987492976
"Alces alces","Cathemeral",0.996111457904449
"Alces alces","Cathemeral",0.41098735149938
"Alces alces","Cathemeral",0.863509811249367
"Alces alces","Cathemeral",0.999973947215124
"Alces alces","Cathemeral",0.999011853612809
"Alces alces","Cathemeral",1
"Alces alces","Cathemeral",0.996377312302222
"Alces alces","Cathemeral",0.352921687896119
"Alces alces","Cathemeral",0.998796076795597
"Alces alces","Cathemeral",0.996456056463027
"Alces alces","Cathemeral",0.998828232341824
"Allochrocebus lhoesti","Diurnal",1
"Allochrocebus lhoesti","Diurnal",0.999999832671547
"Allochrocebus lhoesti","Diurnal",1
"Ammospermophilus harrisii","Diurnal",0.999985950261114
"Ammospermophilus harrisii","Diurnal",0.999666390204933
"Ammospermophilus harrisii","Diurnal",1
"Ammospermophilus harrisii","Diurnal",0.999809214500569
"Ammospermophilus harrisii","Diurnal",0.999965565787777
"Ammospermophilus harrisii","Diurnal",0.9999942835292
"Ammospermophilus harrisii","Diurnal",0.999968571547132
"Ammospermophilus harrisii","Diurnal",1
"Ammospermophilus harrisii","Diurnal",0.999583726937435
"Ammospermophilus harrisii","Diurnal",0.999999713256799
"Ammospermophilus harrisii","Diurnal",0.999497233404212
"Ammospermophilus harrisii","Diurnal",1
"Ammospermophilus harrisii","Diurnal",1
"Ammospermophilus harrisii","Diurnal",0.999999941819806
"Ammospermophilus harrisii","Diurnal",1
"Ammospermophilus harrisii","Diurnal",0.999997980659399
"Ammospermophilus harrisii","Diurnal",1
"Ammospermophilus harrisii","Diurnal",0.999359720560563
"Ammospermophilus harrisii","Diurnal",1
"Ammospermophilus leucurus","Diurnal",0.999998212688259
"Ammospermophilus leucurus","Diurnal",0.999999942939356
"Ammospermophilus leucurus","Diurnal",0.999991346972501
"Ammospermophilus leucurus","Diurnal",0.999999546697064
"Ammospermophilus leucurus","Diurnal",0.999870227402195
"Antechinus agilis","Nocturnal",0.999291261362655
"Antechinus agilis","Nocturnal",0.982056783960694
"Antechinus agilis","Nocturnal",0.998195188365736
"Antechinus minimus","Crepuscular",0
"Antechinus swainsonii","Cathemeral",0.999973917591617
"Antechinus swainsonii","Cathemeral",1
"Antidorcas marsupialis","Cathemeral",0.30487127584154
"Antidorcas marsupialis","Cathemeral",0.925959278427586
"Antidorcas marsupialis","Cathemeral",0.98766816788834
"Antidorcas marsupialis","Cathemeral",0.439521115335086
"Antidorcas marsupialis","Cathemeral",0.961099600233404
"Antidorcas marsupialis","Cathemeral",0.958152525500044
"Antidorcas marsupialis","Cathemeral",0.95957569845599
"Antidorcas marsupialis","Cathemeral",0.510168817114282
"Antidorcas marsupialis","Cathemeral",0.153879029768079
"Antidorcas marsupialis","Cathemeral",0.937450811482164
"Antidorcas marsupialis","Cathemeral",0.284728260594762
"Antidorcas marsupialis","Cathemeral",0.704948299632948
"Antidorcas marsupialis","Cathemeral",0.674040745825018
"Antidorcas marsupialis","Cathemeral",0.861441783654355
"Antidorcas marsupialis","Cathemeral",0.999343163198102
"Antidorcas marsupialis","Cathemeral",0.999972205242818
"Antilocapra americana","Cathemeral",0.918907467605472
"Antilocapra americana","Cathemeral",0.18611349413577
"Antilocapra americana","Cathemeral",0.997262788511015
"Antilocapra americana","Cathemeral",0.988996427205339
"Antilocapra americana","Cathemeral",0.627127785120707
"Antilocapra americana","Cathemeral",0.356011650511489
"Antilocapra americana","Cathemeral",0.890069821029468
"Arctictis binturong","Cathemeral",0.999028266003392
"Arctictis binturong","Cathemeral",0.909557069584231
"Arctictis binturong","Cathemeral",0.97643406767909
"Arctictis binturong","Cathemeral",0.998571072370817
"Arctictis binturong","Cathemeral",0.736405457784959
"Arctictis binturong","Cathemeral",0.983747037275578
"Arctictis binturong","Cathemeral",0.650269553431471
"Arctictis binturong","Cathemeral",0.999253683341921
"Arctictis binturong","Cathemeral",0.999128179451516
"Arctonyx collaris","Cathemeral",0.934456683540052
"Arctonyx collaris","Cathemeral",0.984751588506863
"Arctonyx collaris","Cathemeral",0.999890301851452
"Atelocynus microtis","Diurnal",0.995852466518068
"Atelocynus microtis","Diurnal",0.999242356889022
"Atherurus africanus","Nocturnal",0.999510034238271
"Atherurus africanus","Nocturnal",0.994356416425162
"Atherurus africanus","Nocturnal",0.989361149139671
"Atherurus africanus","Nocturnal",0.999442276323873
"Atherurus africanus","Nocturnal",0.98706018673635
"Atherurus africanus","Nocturnal",0.937929513544964
"Atherurus africanus","Nocturnal",0.999860928464351
"Atherurus africanus","Nocturnal",0.999683980931116
"Atherurus africanus","Nocturnal",0.999594430232448
"Atherurus africanus","Nocturnal",0.997872173739326
"Atherurus africanus","Nocturnal",0.999887640306563
"Atherurus africanus","Nocturnal",0.999647239322489
"Atherurus africanus","Nocturnal",0.999967669895595
"Atherurus africanus","Nocturnal",0.999972134076889
"Atherurus africanus","Nocturnal",0.99995185076083
"Atherurus africanus","Nocturnal",0.999794087475355
"Atherurus africanus","Nocturnal",0.998369267426606
"Atherurus africanus","Nocturnal",0.994758912409367
"Atherurus africanus","Nocturnal",0.999978185680358
"Atherurus africanus","Nocturnal",0.999810131397918
"Atherurus africanus","Nocturnal",0.99885100011729
"Atherurus africanus","Nocturnal",0.999087602542654
"Atherurus africanus","Nocturnal",0.999587732901798
"Atherurus macrourus","Nocturnal",0.991152257126542
"Atherurus macrourus","Nocturnal",0.999716732726331
"Atherurus macrourus","Nocturnal",0
"Atherurus macrourus","Nocturnal",0.999482791835027
"Atherurus macrourus","Nocturnal",0.999788196456712
"Atherurus macrourus","Nocturnal",0.442266255007265
"Atherurus macrourus","Nocturnal",0.97489848525523
"Atherurus macrourus","Nocturnal",0.99977007129693
"Atherurus macrourus","Nocturnal",0.999999943570374
"Atherurus macrourus","Nocturnal",0.977114163674026
"Atherurus macrourus","Nocturnal",0.997953649690626
"Atherurus macrourus","Nocturnal",0.999363591562973
"Atherurus macrourus","Nocturnal",0.999354113314457
"Atherurus macrourus","Nocturnal",0.981660822722764
"Atherurus macrourus","Nocturnal",0.999550248784398
"Atherurus macrourus","Nocturnal",0.99962331236452
"Atherurus macrourus","Nocturnal",0.996150625997387
"Atherurus macrourus","Nocturnal",0.999830327490797
"Atherurus macrourus","Nocturnal",0.999334305477173
"Atherurus macrourus","Nocturnal",0.999663195859475
"Atherurus macrourus","Nocturnal",0.998909731354891
"Atherurus macrourus","Nocturnal",0.995499611022171
"Atherurus macrourus","Nocturnal",0.999381037572179
"Atherurus macrourus","Nocturnal",0.998880694081525
"Atherurus macrourus","Nocturnal",0.997889538606364
"Atherurus macrourus","Nocturnal",0.999328857000499
"Atherurus macrourus","Nocturnal",0.999613556045734
"Atherurus macrourus","Nocturnal",0.999484445804146
"Atherurus macrourus","Nocturnal",0.999890015209389
"Atherurus macrourus","Nocturnal",0.997307377275169
"Atherurus macrourus","Nocturnal",0
"Atherurus macrourus","Nocturnal",0.999650039656532
"Atherurus macrourus","Nocturnal",0.998712112747226
"Atherurus macrourus","Nocturnal",0.999987495599556
"Atherurus macrourus","Nocturnal",0.994883253607658
"Atherurus macrourus","Nocturnal",0.999963257792629
"Atherurus macrourus","Nocturnal",0.993751728090856
"Atherurus macrourus","Nocturnal",0.965321676799048
"Atherurus macrourus","Nocturnal",0.990277544929675
"Atherurus macrourus","Nocturnal",0.99946728117866
"Atherurus macrourus","Nocturnal",0.998363867216865
"Atherurus macrourus","Nocturnal",0.983323262354798
"Atherurus macrourus","Nocturnal",0.994559632984967
"Atherurus macrourus","Nocturnal",0.999663695792159
"Atherurus macrourus","Nocturnal",0.180376107594375
"Atherurus macrourus","Nocturnal",0.999575388651535
"Atherurus macrourus","Nocturnal",0.999608985830533
"Atherurus macrourus","Nocturnal",0.998291705601802
"Atherurus macrourus","Nocturnal",0.973719719672851
"Atherurus macrourus","Nocturnal",0.999372454294746
"Atherurus macrourus","Nocturnal",0.999490497925442
"Atherurus macrourus","Nocturnal",0.999955260548253
"Atherurus macrourus","Nocturnal",0.991518777605271
"Atherurus macrourus","Nocturnal",0.999784862254645
"Atherurus macrourus","Nocturnal",0.999970808297409
"Atilax paludinosus","Nocturnal",0.718452705554962
"Atilax paludinosus","Nocturnal",0.995601282809205
"Atilax paludinosus","Nocturnal",0.855603111762591
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0.999007170023758
"Atilax paludinosus","Nocturnal",0.968193761896214
"Atilax paludinosus","Nocturnal",0.998616217276271
"Atilax paludinosus","Nocturnal",0.991499681352453
"Atilax paludinosus","Nocturnal",0.788046564843473
"Atilax paludinosus","Nocturnal",0.99382940821732
"Atilax paludinosus","Nocturnal",0.995849796525509
"Atilax paludinosus","Nocturnal",0.256202367264703
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0.9777587803527
"Atilax paludinosus","Nocturnal",0.998615068380141
"Atilax paludinosus","Nocturnal",0.858882948853815
"Atilax paludinosus","Nocturnal",0.995147839737065
"Atilax paludinosus","Nocturnal",0.940261240600575
"Atilax paludinosus","Nocturnal",0.978553848418546
"Atilax paludinosus","Nocturnal",0.0927654881371701
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0.274626394141951
"Atilax paludinosus","Nocturnal",0.99955923484244
"Atilax paludinosus","Nocturnal",0.43348256784703
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0
"Axis axis","Crepuscular",0
"Axis axis","Crepuscular",0
"Bassaricyon neblina","Nocturnal",0.984223602072224
"Bdeogale crassicauda","Nocturnal",0.99994796556108
